Codeium ; 2.887359619140625000, 2.099380493164062500, 0.253036499023437500,  ,  140.852 
Codeium ; 2.005462646484375000, 1.585739135742187500, 0.011352539062500000,  ,  124.095 
Codeium ; 2.315032958984375000, 1.876281738281250000, 0.011627197265625000,  ,  127.558 
Codeium ; 2.050598144531250000, 1.636657714843750000, 0.011169433593750000,  ,  121.998 
Codeium ; 2.055038452148437500, 1.641464233398437500, 0.011169433593750000,  ,  122.092 
Codeium ; 2.016448974609375000, 1.606857299804687500, 0.011077880859375000,  ,  122.011 
Codeium ; 2.038406372070312500, 1.625839233398437500, 0.011169433593750000,  ,  121.949 
Codeium ; 2.493453979492187500, 2.041183471679687500, 0.011810302734375000,  ,  129.168 
Codeium ; 2.055572509765625000, 1.644165039062500000, 0.011077880859375000,  ,  121.719 
Codeium ; 2.074783325195312500, 1.656585693359375000, 0.011260986328125000,  ,  123.027 
Codeium ; 2.050399780273437500, 1.636199951171875000, 0.011169433593750000,  ,  121.741 
Codeium ; 1.990646362304687500, 1.561569213867187500, 0.011627197265625000,  ,  127.545 
Codeium ; 2.039016723632812500, 1.622009277343750000, 0.011260986328125000,  ,  123.02 
Codeium ; 2.017593383789062500, 1.621124267578125000, 0.011169433593750000,  ,  122.229 
Codeium ; 2.011245727539062500, 1.545944213867187500, 0.013000488281250000,  ,  142.318 
Codeium ; 2.212509155273437500, 1.758209228515625000, 0.012084960937500000,  ,  132.956 
Codeium ; 2.043579101562500000, 1.620117187500000000, 0.011444091796875000,  ,  125.355 
Codeium ; 2.016052246093750000, 1.592575073242187500, 0.011352539062500000,  ,  123.713 
Codeium ; 2.032562255859375000, 1.612091064453125000, 0.011352539062500000,  ,  124.559 
Codeium ; 2.043243408203125000, 1.618637084960937500, 0.011352539062500000,  ,  124.342 
Codeium ; 2.003356933593750000, 1.566314697265625000, 0.011810302734375000,  ,  129.302 
Codeium ; 2.041183471679687500, 1.623474121093750000, 0.011260986328125000,  ,  123.155 
Codeium ; 1.962738037109375000, 1.471664428710937500, 0.013275146484375000,  ,  145.601 
Codeium ; 2.057998657226562500, 1.638717651367187500, 0.011169433593750000,  ,  121.763 
Codeium ; 2.003829956054687500, 1.527282714843750000, 0.012817382812500000,  ,  140.769 
Codeium ; 2.018157958984375000, 1.602920532226562500, 0.011077880859375000,  ,  121.541 
Codeium ; 2.049377441406250000, 1.630691528320312500, 0.011169433593750000,  ,  121.786 
Codeium ; 2.019134521484375000, 1.600860595703125000, 0.011169433593750000,  ,  122 
Codeium ; 2.052978515625000000, 1.633758544921875000, 0.011169433593750000,  ,  122.707 
Codeium ; 3.057876586914062500, 2.385192871093750000, 0.123413085937500000,  ,  146.925 
Codeium ; 2.038650512695312500, 1.604919433593750000, 0.011627197265625000,  ,  127.469 
Codeium ; 2.378356933593750000, 1.796554565429687500, 0.062118530273437500,  ,  150.24 
Codeium ; 2.166976928710937500, 1.726547241210937500, 0.021026611328125000,  ,  125.185 
Codeium ; 2.100875854492187500, 1.673324584960937500, 0.017257690429687500,  ,  123.561 
Codeium ; 3.739395141601562500, 2.907043457031250000, 0.198791503906250000,  ,  164.711 
Codeium ; 5.999694824218750000, 3.857803344726562500, 1.142822265625000000,  ,  207.204 
Codeium ; 5.569519042968750000, 4.033065795898437500, 0.664459228515625000,  ,  191.957 
Codeium ; 4.374298095703125000, 3.087493896484375000, 0.537368774414062500,  ,  170.948 
Codeium ; 3.629013061523437500, 2.493682861328125000, 0.477096557617187500,  ,  154.984 
Codeium ; 3.392440795898437500, 2.456420898437500000, 0.337677001953125000,  ,  149.502 
Codeium ; 2.276611328125000000, 1.781188964843750000, 0.071441650390625000,  ,  126.05 
Codeium ; 2.018890380859375000, 1.620178222656250000, 0.011169433593750000,  ,  122.141 
Codeium ; 2.136016845703125000, 1.682327270507812500, 0.034896850585937500,  ,  125.162 
Codeium ; 4.970245361328125000, 3.778533935546875000, 0.310043334960937500,  ,  211.901 
Codeium ; 6.323791503906250000, 4.758361816406250000, 0.592437744140625000,  ,  214.767 
Codeium ; 3.578369140625000000, 2.959350585937500000, 0.105468750000000000,  ,  141.957 
Codeium ; 5.558090209960937500, 4.439453125000000000, 0.282958984375000000,  ,  200.228 
Codeium ; 3.453369140625000000, 2.571975708007812500, 0.279312133789062500,  ,  153.349 
Codeium ; 2.214111328125000000, 1.775741577148437500, 0.011444091796875000,  ,  125.455 
Codeium ; 2.429916381835937500, 1.993194580078125000, 0.011352539062500000,  ,  124.284 
Codeium ; 5.674087524414062500, 4.446807861328125000, 0.371688842773437500,  ,  197.501 
Codeium ; 2.091232299804687500, 1.670608520507812500, 0.011169433593750000,  ,  122.467 
Codeium ; 2.203414916992187500, 1.747207641601562500, 0.011993408203125000,  ,  131.771 
Codeium ; 2.744171142578125000, 2.263854980468750000, 0.012542724609375000,  ,  137.576 
Codeium ; 2.327377319335937500, 1.816711425781250000, 0.066741943359375000,  ,  128.944 
Codeium ; 2.528610229492187500, 1.929992675781250000, 0.123443603515625000,  ,  132.2 
Codeium ; 2.057586669921875000, 1.636840820312500000, 0.015151977539062500,  ,  121.367 
Codeium ; 2.344146728515625000, 1.826019287109375000, 0.069351196289062500,  ,  127.485 
Codeium ; 2.018753051757812500, 1.605621337890625000, 0.011077880859375000,  ,  121.447 
Codeium ; 2.035858154296875000, 1.609909057617187500, 0.011444091796875000,  ,  125.608 
Codeium ; 2.024795532226562500, 1.602828979492187500, 0.011352539062500000,  ,  124.189 
Codeium ; 2.100082397460937500, 1.681640625000000000, 0.011169433593750000,  ,  122.769 
