driveamazonQ ; 0.052474975585937500, 0.041503906250000000, 0.002655029296875000,  ,  1.218 
amazonQ ; 0.024368286132812500, 0.020416259765625000, 0.000091552734375000,  ,  0.936 
amazonQ ; 0.029541015625000000, 0.020462036132812500, 0.003982543945312500,  ,  1.172 
amazonQ ; 0.026641845703125000, 0.017303466796875000, 0.004180908203125000,  ,  0.988 
amazonQ ; 0.024673461914062500, 0.015823364257812500, 0.004028320312500000,  ,  0.799 
amazonQ ; 0.031127929687500000, 0.021835327148437500, 0.004196166992187500,  ,  1.233 
amazonQ ; 0.029327392578125000, 0.020538330078125000, 0.004013061523437500,  ,  1.245 
amazonQ ; 0.030609130859375000, 0.020950317382812500, 0.005294799804687500,  ,  1.054 
amazonQ ; 0.030364990234375000, 0.020263671875000000, 0.005523681640625000,  ,  0.984 
amazonQ ; 0.028030395507812500, 0.019531250000000000, 0.003860473632812500,  ,  1.043 
amazonQ ; 0.030136108398437500, 0.020675659179687500, 0.004318237304687500,  ,  0.889 
amazonQ ; 0.030944824218750000, 0.021881103515625000, 0.004135131835937500,  ,  1.084 
amazonQ ; 0.025421142578125000, 0.019912719726562500, 0.001434326171875000,  ,  1.056 
amazonQ ; 0.049926757812500000, 0.041671752929687500, 0.000183105468750000,  ,  1.516 
amazonQ ; 0.028320312500000000, 0.020339965820312500, 0.003433227539062500,  ,  1.104 
amazonQ ; 0.029785156250000000, 0.020202636718750000, 0.004348754882812500,  ,  1.116 
amazonQ ; 0.027023315429687500, 0.017623901367187500, 0.004272460937500000,  ,  0.89 
amazonQ ; 0.024124145507812500, 0.015731811523437500, 0.003890991210937500,  ,  0.867 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.822 
amazonQ ; 0.024826049804687500, 0.016479492187500000, 0.000000000000000000,  ,  0.983 
amazonQ ; 0.058151245117187500, 0.038742065429687500, 0.010604858398437500,  ,  1.144 
amazonQ ; 0.029129028320312500, 0.020095825195312500, 0.004135131835937500,  ,  1.311 
amazonQ ; 0.029815673828125000, 0.020355224609375000, 0.004150390625000000,  ,  1.525 
amazonQ ; 0.054962158203125000, 0.037765502929687500, 0.007507324218750000,  ,  1.151 
amazonQ ; 0.027740478515625000, 0.019577026367187500, 0.003250122070312500,  ,  1.141 
amazonQ ; 0.028015136718750000, 0.018676757812500000, 0.004196166992187500,  ,  1.533 
amazonQ ; 0.028259277343750000, 0.018569946289062500, 0.004302978515625000,  ,  1.056 
amazonQ ; 0.024993896484375000, 0.016677856445312500, 0.003814697265625000,  ,  0.874 
amazonQ ; 0.024749755859375000, 0.015960693359375000, 0.004486083984375000,  ,  0.797 
amazonQ ; 0.026306152343750000, 0.016174316406250000, 0.006027221679687500,  ,  0.807 
amazonQ ; 0.025939941406250000, 0.016693115234375000, 0.005142211914062500,  ,  0.806 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.788 
amazonQ ; 0.025268554687500000, 0.016677856445312500, 0.004348754882812500,  ,  0.767 
amazonQ ; 0.021621704101562500, 0.017288208007812500, 0.000717163085937500,  ,  0.816 
amazonQ ; 0.021347045898437500, 0.017623901367187500, 0.000091552734375000,  ,  0.739 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.672 
amazonQ ; 0.019393920898437500, 0.016128540039062500, 0.000091552734375000,  ,  0.665 
amazonQ ; 0.020584106445312500, 0.017120361328125000, 0.000091552734375000,  ,  1.003 
amazonQ ; 0.027511596679687500, 0.021621704101562500, 0.001556396484375000,  ,  0.996 
amazonQ ; 0.029617309570312500, 0.019805908203125000, 0.004455566406250000,  ,  1.406 
amazonQ ; 0.029281616210937500, 0.021179199218750000, 0.003021240234375000,  ,  1.075 
amazonQ ; 0.021911621093750000, 0.016220092773437500, 0.001907348632812500,  ,  1.151 
amazonQ ; 0.028518676757812500, 0.019775390625000000, 0.003799438476562500,  ,  1.133 
amazonQ ; 0.025955200195312500, 0.016098022460937500, 0.004699707031250000,  ,  0.891 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.829 
amazonQ ; 0.054656982421875000, 0.036437988281250000, 0.008560180664062500,  ,  1.037 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.878 
amazonQ ; 0.025146484375000000, 0.015716552734375000, 0.005081176757812500,  ,  0.899 
amazonQ ; 0.027008056640625000, 0.017196655273437500, 0.005630493164062500,  ,  0.912 
amazonQ ; 0.024246215820312500, 0.015640258789062500, 0.004547119140625000,  ,  0.925 
amazonQ ; 0.024169921875000000, 0.016433715820312500, 0.003570556640625000,  ,  0.766 
amazonQ ; 0.021652221679687500, 0.017913818359375000, 0.000091552734375000,  ,  0.971 
amazonQ ; 0.019165039062500000, 0.015640258789062500, 0.000091552734375000,  ,  0.754 
amazonQ ; 0.000000000000000000, 0.000000000000000000, 0.000000000000000000,  ,  0.782 
amazonQ ; 0.021606445312500000, 0.017959594726562500, 0.000091552734375000,  ,  0.958 
amazonQ ; 0.053268432617187500, 0.041946411132812500, 0.002685546875000000,  ,  1.316 
